transcript_id,transcript_position,probability
ENST00000447282,854,0.0015305476
ENST00000447282,884,0.0024982058
ENST00000447282,958,0.009685535
ENST00000447282,986,0.0009488536
ENST00000447282,1118,0.0058519435
ENST00000447282,1132,0.0049786903
ENST00000447282,1233,0.0132262
ENST00000447282,1359,0.0121560255
ENST00000447282,1430,0.0013063947
ENST00000447282,1705,0.01232613
ENST00000447337,323,0.0001132549
ENST00000447337,394,0.05994618
ENST00000447337,462,0.0001480721
ENST00000447337,661,1.1679819e-07
ENST00000447337,746,0.012541135
ENST00000447574,1195,0.0005699731
ENST00000447574,1239,0.20070429
ENST00000447574,1353,9.529771e-05
ENST00000447619,40,0.40161943
ENST00000447619,217,0.015994791
ENST00000447619,320,0.00017467269
ENST00000447619,360,0.0006986088
ENST00000447619,436,0.041312687
ENST00000447654,44,0.0011273769
ENST00000447654,603,3.2579198e-06
ENST00000447654,656,0.020461893
ENST00000447654,685,3.7183494e-08
ENST00000447654,702,0.07647855
ENST00000447654,711,0.00025573466
ENST00000447654,734,0.00028706802
ENST00000447654,746,0.009014293
ENST00000447654,755,0.08608447
ENST00000447654,812,0.00038502074
ENST00000447654,861,0.011540268
ENST00000447654,866,0.00081971067
ENST00000447654,1086,0.028778896
ENST00000447654,1095,7.3047096e-07
ENST00000447654,1152,0.12905318
ENST00000447654,1362,2.3958533e-05
ENST00000447654,1433,0.664771
ENST00000447654,1626,2.673991e-07
ENST00000447654,1683,1.3043799e-05
ENST00000447654,1771,0.00013596761
ENST00000447654,1782,0.0374782
ENST00000447654,1946,0.032055523
ENST00000447750,332,0.008084112
ENST00000447750,368,0.045217875
ENST00000447750,435,0.0068311202
ENST00000447750,441,0.12242199
ENST00000447750,546,5.9791713e-05
ENST00000447750,558,0.0010137545
ENST00000447750,623,0.0013229311
ENST00000447750,636,0.020140868
ENST00000447750,704,0.33754882
ENST00000447750,780,0.0006648321
ENST00000447750,795,0.0011247707
ENST00000447750,803,0.0017821946
ENST00000447750,819,0.00093097
ENST00000447750,827,0.030567875
ENST00000447750,921,7.9558835e-05
ENST00000447750,930,0.00050446455
ENST00000447750,947,0.011131599
ENST00000447750,1076,0.17247815
ENST00000447750,1089,0.047763906
ENST00000447750,1093,0.0002079624
ENST00000447750,1104,0.06947975
ENST00000447750,1182,0.001405187
ENST00000447750,1200,0.13656403
ENST00000447750,1263,3.365682e-07
ENST00000447750,1305,0.0024623945
ENST00000447750,1326,0.00019219157
ENST00000447750,1409,0.00015219925
ENST00000447750,1416,0.0008749056
ENST00000447750,1464,0.0002391974
ENST00000447750,1488,0.12008147
ENST00000447750,1568,0.03213379
ENST00000447750,1590,1.2368158e-06
ENST00000447750,1623,0.042764828
ENST00000447750,1632,0.100210436
ENST00000447750,1645,0.0025068093
ENST00000447750,1791,0.013302417
ENST00000447750,1803,1.5104218e-06
ENST00000447750,1958,7.588855e-05
ENST00000447750,2104,0.00045231715
ENST00000447750,2110,0.0016126289
ENST00000447750,2330,0.004917643
ENST00000447750,2336,0.00062709476
ENST00000447750,2380,2.5260952e-05
ENST00000447750,2440,5.79448e-09
ENST00000447750,2445,2.4076138e-10
ENST00000447750,2467,0.0006143405
ENST00000448136,1336,0.00019306659
ENST00000448136,1354,0.039587464
ENST00000448136,1548,0.55574435
ENST00000448136,1558,0.6254967
ENST00000448136,1574,0.042344216
ENST00000448136,1603,0.9902122
ENST00000448136,1619,0.0017016148
ENST00000448136,1629,0.02054158
ENST00000448136,1665,0.0004954346
ENST00000448136,1698,7.092056e-06
ENST00000448136,2178,0.0056846184
ENST00000448136,2249,0.07352468
ENST00000448136,2292,0.0018452257
ENST00000448136,2310,0.16957463
ENST00000448136,2411,0.06425715
ENST00000448136,2512,2.3574941e-07
ENST00000448136,2518,0.00950055
ENST00000448136,2569,0.00054740056
ENST00000448136,2605,0.004040299
ENST00000448136,2752,0.0013861074
ENST00000448136,2760,0.332212
ENST00000448136,2907,0.023938024
ENST00000448136,2923,7.7655204e-07
ENST00000448136,2981,0.006038214
ENST00000448136,3014,0.00012085806
ENST00000448136,3030,3.1785047e-10
ENST00000448136,3052,1.57654e-05
ENST00000448136,3071,0.18148029
ENST00000448136,3082,0.6128576
ENST00000448136,3138,5.5861636e-07
ENST00000448136,3287,0.037570667
ENST00000448136,3359,0.00040548315
ENST00000448136,3364,0.002137436
ENST00000448136,3380,1.9255292e-06
ENST00000448136,3389,0.0003662275
ENST00000448136,3433,0.00015280534
ENST00000448136,3482,0.26215765
ENST00000448136,3509,3.6845606e-05
ENST00000448136,3547,3.2397214e-08
ENST00000448136,3562,0.027586166
ENST00000448136,3567,1.1713433e-06
ENST00000448136,3574,2.1861588e-05
ENST00000448136,3588,0.0007629334
ENST00000448276,364,0.021854658
ENST00000448276,382,0.01970387
ENST00000448276,397,0.017407412
ENST00000448276,504,0.0003641786
ENST00000448276,535,0.73895305
ENST00000448276,774,9.966557e-05
ENST00000448276,779,0.0026237422
ENST00000448276,830,0.00070166937
ENST00000448276,905,0.012190601
ENST00000448276,914,0.009263908
ENST00000448276,926,0.00018249621
ENST00000448276,939,0.026035028
ENST00000448276,958,6.6581696e-09
ENST00000448276,976,6.083363e-06
ENST00000448276,997,3.5167603e-05
ENST00000448276,1047,0.013431117
ENST00000448276,1068,0.0043482305
ENST00000448276,1112,2.683287e-07
ENST00000448276,1143,0.0045730504
ENST00000448276,1206,0.001087906
ENST00000448276,1419,0.002279507
ENST00000448276,1472,0.0007882397
ENST00000448276,1592,4.966467e-07
ENST00000448276,1619,1.3006766e-06
ENST00000448276,1662,0.02325897
ENST00000448276,1698,0.0065967776
ENST00000448276,1828,0.014220088
ENST00000448276,1834,0.0014172621
ENST00000448276,1856,0.07937983
ENST00000448276,1861,3.765321e-06
ENST00000448276,1905,0.5166971
ENST00000448276,1936,0.00096341746
ENST00000448276,2114,0.012299142
ENST00000448276,2135,0.0018577849
ENST00000448276,2145,0.020400796
ENST00000448276,2155,0.006805858
ENST00000448276,2186,0.0357976
ENST00000448276,2254,0.006703841
ENST00000448276,2274,2.5986062e-06
ENST00000448276,2531,0.0032725518
ENST00000448276,2614,0.0050241575
ENST00000447998,3395,0.00013623222
ENST00000447998,3402,2.6113032e-06
ENST00000447998,3417,4.076947e-06
ENST00000447998,3442,3.0470787e-07
ENST00000447998,3866,1.1067806e-06
ENST00000448552,111,6.654821e-05
ENST00000448552,325,5.0151517e-05
ENST00000448552,346,0.0036859838
ENST00000448552,366,0.99945444
ENST00000448552,389,0.3776604
ENST00000448552,410,0.0005245171
ENST00000448552,426,0.007138668
ENST00000448552,443,1.7874632e-07
ENST00000448552,492,0.67853564
ENST00000448552,529,0.95274353
ENST00000448552,576,0.9969109
ENST00000448552,599,0.28068554
ENST00000448552,623,0.030539455
ENST00000448552,670,0.00012318463
ENST00000448552,686,0.002272737
ENST00000448552,758,0.0029124168
ENST00000448552,872,0.3344057
ENST00000448552,880,0.057763528
ENST00000448552,914,6.094077e-05
ENST00000448552,939,0.004003306
ENST00000448552,992,0.056851093
ENST00000448552,1029,0.5914581
ENST00000448552,1034,5.1422266e-10
ENST00000448552,1057,5.897982e-08
ENST00000448552,1107,0.0016060708
ENST00000448552,1112,0.0013907566
ENST00000448552,1141,0.008443843
ENST00000448552,1145,5.1612943e-08
ENST00000448552,1200,9.169322e-06
ENST00000448552,1274,3.0719824e-05
ENST00000448552,1290,0.015596951
ENST00000448552,1376,2.952068e-06
ENST00000448552,1430,0.0013582685
ENST00000448552,1625,0.00011417115
ENST00000448552,1718,0.04344733
ENST00000448552,1891,0.12033699
ENST00000448552,1988,0.008631957
ENST00000448552,2007,2.7150431e-06
ENST00000448552,2059,0.02399105
ENST00000448552,2078,0.0008788359
ENST00000448552,2160,0.44914183
ENST00000448552,2215,0.08035941
ENST00000448552,2247,0.009092368
ENST00000448552,2375,0.99820006
ENST00000448552,2485,0.03411755
ENST00000448552,2505,0.03720018
ENST00000448552,2520,0.8964285
ENST00000448552,2563,0.038779277
ENST00000448552,2570,0.0067322426
ENST00000448552,2582,0.96589506
ENST00000448552,2601,1.6271947e-06
ENST00000448552,2626,0.030583307
ENST00000448552,2630,0.30866832
ENST00000448552,2658,0.9998305
ENST00000448552,2734,0.03645435
ENST00000448552,2748,0.23871607
ENST00000448750,565,0.00013210118
ENST00000448750,571,0.00010202299
ENST00000448750,622,0.16322221
ENST00000448750,669,5.634126e-05
ENST00000448750,697,0.43760553
ENST00000448750,811,0.00041249345
ENST00000448750,883,0.04714565
ENST00000448750,897,0.9598536
ENST00000448750,953,0.93038964
ENST00000448830,1679,0.00032176587
ENST00000448830,1723,0.0006817878
ENST00000448830,1743,0.00093282404
ENST00000448830,1852,4.3284285e-06
ENST00000448830,1870,0.0060581076
ENST00000448864,67,3.3188015e-05
ENST00000448864,122,0.18678387
ENST00000448864,135,0.0045118527
ENST00000448864,196,0.00041904725
ENST00000448864,252,0.00010070306
ENST00000448864,301,0.010403301
ENST00000448864,326,0.00041074184
ENST00000448864,331,0.00094374205
ENST00000448864,336,0.0064205425
ENST00000448864,360,0.00014882641
ENST00000448864,376,2.5559762e-05
ENST00000448864,431,0.05665867
ENST00000448864,471,0.024549473
ENST00000448864,534,0.0004175643
ENST00000448973,48,3.8985167e-05
ENST00000448973,198,0.13089325
ENST00000448973,567,0.0048195976
ENST00000448973,646,0.002458813
ENST00000448973,990,0.05802777
ENST00000448973,1002,6.4851696e-07
ENST00000448973,1397,0.37362882
ENST00000448973,1403,0.39656782
ENST00000448973,1424,0.2414633
ENST00000448973,1445,0.04848067
ENST00000448973,1463,0.076528
ENST00000448973,1505,0.042615734
ENST00000448973,1544,0.00015468252
ENST00000448973,1605,0.00016759601
ENST00000448973,1625,0.4301725
ENST00000448828,316,5.7335084e-05
ENST00000448828,328,0.01750179
ENST00000448828,470,0.038761098
ENST00000448828,585,0.002298605
ENST00000448828,616,0.0025749148
ENST00000448828,629,0.0067649824
ENST00000448828,813,0.014279315
ENST00000448828,836,0.0015412589
ENST00000448828,854,0.0004086547
ENST00000448828,869,2.5866593e-05
ENST00000448828,969,0.88667715
ENST00000448828,997,0.93701303
ENST00000448828,1036,0.00023623851
ENST00000449223,377,0.102396615
ENST00000449223,433,0.021616785
ENST00000449223,447,0.10723024
ENST00000449223,930,0.022667862
ENST00000449470,216,0.8980941
ENST00000449470,296,0.20149232
ENST00000449470,346,0.09013033
ENST00000449470,455,0.0020080055
ENST00000449470,473,0.0380733
ENST00000449470,545,6.670973e-07
ENST00000449470,558,0.012420761
ENST00000449470,580,0.022725498
ENST00000449470,621,0.0006093558
ENST00000449470,636,7.511677e-11
ENST00000449470,646,0.06325188
ENST00000449470,662,0.33424717
ENST00000449470,684,0.20449892
ENST00000449470,835,0.0051118885
ENST00000449470,897,0.04139337
ENST00000449470,954,0.00016912169
ENST00000449470,1004,0.011143514
ENST00000449470,1069,0.0023162232
ENST00000449470,1078,1.798164e-06
ENST00000449470,1112,1.7043326e-06
ENST00000449683,18,0.004897854
ENST00000449683,81,0.00034890434
ENST00000449683,88,0.009381027
ENST00000449683,103,0.0049551893
ENST00000449683,138,0.049224947
ENST00000449683,328,0.007530027
ENST00000449683,382,0.003923748
ENST00000449683,430,9.4948664e-05
ENST00000449683,443,2.1161726e-05
ENST00000449683,448,0.0012092976
ENST00000449794,326,3.5139543e-05
ENST00000449794,437,9.538821e-06
ENST00000449794,463,0.0028244671
ENST00000449794,616,6.946526e-08
ENST00000449794,762,0.0024309824
ENST00000449794,780,0.10367106
ENST00000449794,789,0.00024443015
ENST00000449794,824,0.21419406
ENST00000449794,1030,0.030716393
ENST00000449794,1101,0.10518863
ENST00000449870,1545,0.00028237712
ENST00000449870,1707,0.0008201466
ENST00000449870,1740,0.05734156
ENST00000449870,1758,0.0272168
ENST00000449870,1892,0.00026020355
ENST00000449870,1967,0.00014132899
ENST00000449870,2017,8.264142e-05
ENST00000449870,2100,0.0005352331
ENST00000449870,2161,0.09632455
ENST00000449870,2187,2.1265196e-06
ENST00000449870,2487,2.0185884e-05
ENST00000449870,2515,3.5874913e-05
ENST00000449870,2661,2.2559044e-07
ENST00000449870,2691,0.10194771
ENST00000449870,2784,3.1286982e-06
ENST00000449870,2875,4.837369e-10
ENST00000449870,2898,0.0056751366
ENST00000449870,2925,7.9819465e-06
ENST00000449870,2985,0.00012435514
ENST00000449870,2997,0.00044852507
ENST00000449870,3089,6.076221e-07
ENST00000449870,3181,3.4585407e-06
ENST00000449870,3204,0.92535645
ENST00000449870,3316,1.5040943e-09
ENST00000449870,3449,1.0152461e-07
ENST00000449870,3526,0.00022351695
ENST00000449870,3540,4.2913683e-08
ENST00000449870,3545,0.000113244314
ENST00000449870,3816,3.68956e-12
ENST00000449870,3951,2.2437135e-11
ENST00000449870,4222,1.39160985e-08
ENST00000449870,4399,0.026100606
ENST00000449870,4488,4.376308e-12
ENST00000449870,4513,0.85192275
ENST00000449870,4523,0.0012956798
ENST00000449870,4554,0.0056588594
ENST00000449870,4573,0.000812213
ENST00000449870,4723,6.1605603e-13
ENST00000449870,4788,0.0013804665
ENST00000449870,4798,0.4453968
ENST00000449870,4817,7.7122074e-08
ENST00000449870,4866,0.9934619
ENST00000449870,4900,3.0311055e-06
ENST00000449870,4943,8.1980735e-11
ENST00000449870,4961,6.9284106e-06
ENST00000449870,4992,7.6272445e-06
ENST00000449870,5070,2.9094039e-05
ENST00000449870,5158,0.0018346555
ENST00000449870,5224,0.15132569
ENST00000449870,5332,0.89069295
ENST00000449870,5340,2.4663681e-05
ENST00000449870,5488,0.32590553
ENST00000449870,5548,0.15875554
ENST00000449870,5574,0.00027204902
ENST00000449870,5656,0.0016935244
ENST00000449870,5686,0.0028595414
ENST00000449870,5823,6.0554407e-06
ENST00000449870,5889,0.8525868
ENST00000449870,5908,0.42787287
ENST00000449870,6003,0.83015704
ENST00000449870,6068,3.238227e-11
ENST00000449901,937,0.0029481805
ENST00000449901,958,0.006740155
ENST00000449901,982,0.088533826
ENST00000449901,1099,0.16451097
ENST00000449901,1401,0.000305556
ENST00000449901,1414,0.007778608
ENST00000449901,1499,0.025172722
ENST00000449901,1668,0.010365046
ENST00000449901,1683,0.00083872187
ENST00000449901,1735,0.014290859
ENST00000449901,1768,0.011455625
ENST00000449901,1780,0.004011101
ENST00000449901,1845,0.085332744
ENST00000449901,1908,0.0009423058
ENST00000449901,1984,0.0030310107
ENST00000449901,2022,0.06842528
ENST00000449901,2054,8.9799236e-05
ENST00000449901,2086,0.11261845
ENST00000449901,2152,0.3642646
ENST00000449901,2187,0.0017481876
ENST00000449901,2248,0.2979142
ENST00000449901,2276,9.483179e-07
ENST00000449901,2424,7.097531e-08
ENST00000449901,2509,1.2726779e-05
ENST00000450169,108,0.0008172446
ENST00000450169,186,0.011145895
ENST00000450169,290,2.264929e-06
ENST00000450169,316,0.030993255
ENST00000450169,342,0.00081598817
ENST00000450169,374,2.40674e-05
ENST00000450169,554,3.555873e-05
ENST00000450253,1539,0.008191544
ENST00000450253,1546,0.012343104
ENST00000450253,1613,1.0795224e-08
ENST00000450253,1620,1.7292525e-08
ENST00000450253,1632,0.0019864426
ENST00000450253,1646,3.8058892e-07
ENST00000450253,1687,0.00015841945
ENST00000450253,1700,0.00011020899
ENST00000450253,1736,0.0074689286
ENST00000450253,1793,3.6988647e-05
ENST00000450253,1844,2.9513796e-09
ENST00000450253,1877,0.05387647
ENST00000450253,1881,1.0896115e-07
ENST00000450253,1898,0.041844387
ENST00000450253,1921,0.00039135717
ENST00000450253,1955,0.01056462
ENST00000450253,2023,0.010166242
ENST00000450253,2039,3.9777244e-09
ENST00000450253,2088,0.7378681
ENST00000450253,2183,0.0014764863
ENST00000450253,2209,0.029494707
ENST00000450253,2241,0.0005687314
ENST00000450253,2269,0.95315695
ENST00000450253,2514,6.744879e-07
ENST00000450253,2772,2.7108873e-08
ENST00000450253,2798,0.0018780868
ENST00000450253,2815,7.500526e-07
ENST00000450253,2860,7.2028337e-07
ENST00000450253,2930,1.3397762e-09
ENST00000450253,2957,5.45237e-08
ENST00000450253,2977,8.38622e-06
ENST00000450253,3022,2.094698e-17
ENST00000450253,3098,7.168171e-05
ENST00000450253,3110,0.00031456928
ENST00000450535,593,0.6166641
ENST00000450535,616,0.01641132
ENST00000450535,661,5.195219e-06
ENST00000450535,677,0.0077278633
ENST00000450535,788,0.0006575214
ENST00000450535,903,0.0019306513
ENST00000450535,907,0.0012693517
ENST00000450535,942,0.0006084087
ENST00000450535,1017,2.3117618e-05
ENST00000450535,1032,6.253836e-06
ENST00000450589,77,0.012389191
ENST00000450589,136,7.506717e-05
ENST00000450589,164,2.0810596e-05
ENST00000450589,207,0.10722531
ENST00000450589,253,0.058722872
ENST00000450589,320,0.0042656995
ENST00000450589,357,0.02437815
ENST00000450589,390,0.08247512
ENST00000450589,404,0.0013409902
ENST00000450589,420,0.0003421119
ENST00000450589,514,0.0038413631
ENST00000450589,559,0.002089642
ENST00000450589,596,1.6614388e-09
ENST00000450554,966,0.037928116
ENST00000450554,1003,0.0001983555
ENST00000450554,1014,0.09124035
ENST00000450554,1023,0.011870649
ENST00000450554,1065,0.005942767
ENST00000450554,1107,0.009866118
ENST00000450554,1128,0.004213845
ENST00000450554,1147,0.0017193052
ENST00000450554,1154,0.00044787477
ENST00000450554,1183,0.07503377
ENST00000450554,1334,0.004717669
ENST00000450554,1355,0.0011132492
ENST00000450554,1391,0.0005608671
ENST00000450554,1396,0.007392129
ENST00000450554,1493,0.0019153174
ENST00000450554,1533,2.1268951e-08
ENST00000450554,1539,0.0021295128
ENST00000450554,1580,0.0011064928
ENST00000450554,1680,0.0012824789
ENST00000450554,1776,0.0006883899
ENST00000450554,1796,0.06534004
ENST00000450554,1836,0.06260717
ENST00000450554,1884,0.0033021115
ENST00000450554,2015,0.0013085863
ENST00000450554,2091,4.2426956e-05
ENST00000450554,2268,0.027664978
ENST00000450554,2340,0.00054093683
ENST00000450554,2364,0.99909556
ENST00000450554,2472,0.0011829897
ENST00000450554,2482,0.00038806742
ENST00000450554,2570,0.016738959
ENST00000450554,2600,0.017537117
ENST00000450554,2619,0.048497748
ENST00000450554,2646,0.004100019
ENST00000450554,2673,0.011172878
ENST00000450554,2691,2.2294438e-05
ENST00000450554,2713,0.0013345629
ENST00000450554,2745,0.0023885157
ENST00000450554,2773,0.00064390805
ENST00000450554,2828,0.011445693
ENST00000450554,3000,5.8096523e-09
ENST00000450717,4915,0.017949477
ENST00000450717,4984,2.8664982e-07
ENST00000450717,4997,0.019398991
ENST00000450717,5008,0.0061875163
ENST00000450717,5035,0.052353855
ENST00000450717,5147,1.8580255e-05
ENST00000450717,5156,1.06462955e-13
ENST00000450717,5198,0.6475117
ENST00000450717,5241,1.9016587e-12
ENST00000450717,5250,6.778091e-09
ENST00000450622,200,0.004741155
ENST00000450622,231,4.046219e-06
ENST00000450622,338,1.3003557e-05
ENST00000450622,399,0.3803036
ENST00000450622,420,0.0004525794
ENST00000451270,206,0.0031759404
ENST00000451270,233,1.7150828e-07
ENST00000451270,241,0.009424718
ENST00000451270,253,1.4929075e-09
ENST00000451270,292,0.00134544
ENST00000451270,315,0.00022578269
ENST00000451270,346,0.0032649345
ENST00000451270,357,0.0029498236
ENST00000451270,424,1.4394924e-06
ENST00000451270,478,0.00011191445
ENST00000451270,488,0.009703183
ENST00000451270,517,0.002315646
ENST00000451270,542,1.3301902e-08
ENST00000451270,568,8.5553285e-07
ENST00000451270,584,0.012922583
ENST00000451270,608,0.026814863
ENST00000451270,678,0.0126424255
ENST00000451270,686,0.0014869857
ENST00000451270,733,0.0452663
ENST00000451270,763,0.13428037
ENST00000451270,827,0.003987774
ENST00000451270,863,4.782364e-05
ENST00000451270,884,0.05419885
ENST00000451270,905,3.400114e-05
ENST00000451270,938,0.00084878254
ENST00000451270,1007,0.011684615
ENST00000451270,1076,0.0023791613
ENST00000451270,1127,0.04342162
ENST00000451270,1184,2.260732e-05
ENST00000451270,1197,5.5532735e-07
ENST00000451270,1212,0.00016972685
ENST00000451270,1329,0.09406027
ENST00000451270,1367,0.09213607
ENST00000451270,1397,4.5402416e-05
ENST00000451315,233,0.089899965
ENST00000451315,287,0.0030756711
ENST00000451315,352,2.0324229e-05
ENST00000451315,367,0.00020775173
ENST00000451315,378,0.00016485405
ENST00000451315,398,2.2573079e-11
ENST00000451315,413,9.6206676e-08
ENST00000451315,417,5.2905796e-07
ENST00000451315,474,0.09748971
ENST00000451315,492,0.00017381574
ENST00000451315,567,0.00047205976
ENST00000451315,638,0.0008054206
ENST00000451315,647,0.04721096
ENST00000451315,745,4.311362e-08
ENST00000451315,794,0.0003298504
ENST00000451728,32,0.00023389596
ENST00000451728,45,7.923258e-05
ENST00000451728,129,0.026033396
ENST00000451728,367,0.00048016378
ENST00000451728,397,0.022249518
ENST00000451728,449,4.6279238e-06
ENST00000451728,469,0.00037982356
ENST00000451728,518,0.00027702813
ENST00000451728,532,0.073124245
ENST00000451728,567,2.2919858e-05
ENST00000451728,597,5.3376472e-05
ENST00000451728,826,9.332357e-05
ENST00000451728,844,0.0016430558
ENST00000451728,905,0.0002510355
ENST00000451728,962,1.0397556e-05
ENST00000451728,990,4.4896847e-06
ENST00000451728,1014,1.8480869e-05
ENST00000451728,1037,0.16880625
ENST00000451728,1050,0.02143437
ENST00000451728,1088,0.02698867
ENST00000451728,1108,0.0012981663
ENST00000451728,1118,4.069734e-07
ENST00000451728,1143,0.69927466
ENST00000451728,1165,0.00015031852
ENST00000451728,1177,6.227122e-07
ENST00000451728,1224,1.711725e-05
ENST00000451728,1230,0.29245523
ENST00000451728,1257,5.1584673e-05
ENST00000451728,1287,6.941731e-08
ENST00000451728,1304,3.1942855e-05
ENST00000451728,1316,1.8284489e-07
ENST00000451728,1327,0.0008509994
ENST00000451728,1431,0.00040428585
ENST00000451728,1519,5.8559595e-05
ENST00000452446,71,7.006961e-05
ENST00000452446,92,0.03870065
ENST00000452446,101,0.011838017
ENST00000452446,109,8.5966625e-05
ENST00000452446,118,0.0003585995
ENST00000452446,181,5.728595e-05
ENST00000452446,603,0.041907985
ENST00000452446,618,0.0049226135
ENST00000452446,624,0.019467823
ENST00000452446,860,0.032097463
ENST00000452446,959,0.0006540646
ENST00000452446,995,0.0031420132
ENST00000452446,1012,0.0018484183
ENST00000452446,1062,0.40157098
ENST00000452446,1100,0.49846
ENST00000452446,1178,0.00016320494
ENST00000452446,1276,0.0015833512
ENST00000452446,1325,8.23641e-06
ENST00000452446,1390,8.168022e-07
ENST00000452446,1397,0.24776381
ENST00000452446,1470,0.025797768
ENST00000452446,1646,1.7872178e-07
ENST00000452733,496,0.19392782
ENST00000452733,504,0.00017401922
ENST00000452733,509,0.011314645
ENST00000452733,537,0.011227973
ENST00000452733,647,0.00018088247
ENST00000452733,660,4.2128977e-05
ENST00000452733,699,6.848913e-05
ENST00000452733,736,0.0013929271
ENST00000452733,747,0.047401085
ENST00000452733,795,0.0009803941
ENST00000452733,800,0.019920776
ENST00000452733,813,0.02003427
ENST00000452733,835,0.25682572
ENST00000452733,840,2.43596e-07
ENST00000452733,957,5.4309403e-05
ENST00000452733,1023,3.0197982e-05
ENST00000452733,1092,0.023655562
ENST00000452733,1125,0.0040887706
ENST00000452733,1149,0.09892253
ENST00000452733,1173,4.2767613e-05
ENST00000452733,1230,0.008427322
ENST00000452733,1235,0.0024453334
ENST00000452733,1257,0.07900201
ENST00000452733,1329,6.9356165e-06
ENST00000452733,1362,0.004006221
ENST00000452733,1429,2.3148019e-05
ENST00000452733,1434,0.63964486
ENST00000452733,1444,0.051363625
ENST00000452733,1490,0.001404718
ENST00000452733,1521,6.71629e-07
ENST00000452733,1605,0.12590662
ENST00000452733,1675,0.0014028937
ENST00000452733,1731,0.25568348
ENST00000452733,1814,4.9791797e-06
ENST00000452985,238,0.0011641169
ENST00000452985,250,8.83731e-05
ENST00000452985,269,0.031208424
ENST00000452985,307,0.0055603986
ENST00000452985,319,0.41637203
ENST00000452985,338,0.23692702
ENST00000452985,346,9.151632e-06
ENST00000452985,364,0.006110728
ENST00000452985,469,0.060481414
ENST00000452985,502,0.0018398279
ENST00000452985,532,0.00031095007
ENST00000452985,605,0.0005400096
ENST00000452985,689,3.390449e-05
ENST00000452985,834,0.030690394
ENST00000452985,867,0.009052698
ENST00000453381,493,0.0035472112
ENST00000453381,556,0.004454436
ENST00000453381,571,0.006840557
ENST00000453381,594,1.3559439e-05
ENST00000453381,682,0.035100717
ENST00000453381,822,0.024051482
ENST00000453381,1027,0.037663296
ENST00000453381,1050,0.002562294
ENST00000453381,1100,4.183655e-05
ENST00000453381,1109,0.0006901372
ENST00000453381,1145,0.0010408944
ENST00000453381,1188,0.0024651086
ENST00000453381,1340,0.00034133656
ENST00000453381,1348,0.05384326
ENST00000453381,1360,0.01535846
ENST00000453381,1375,6.4605636e-05
ENST00000453381,1468,0.061551277
ENST00000453381,1591,0.0002737363
ENST00000453381,1606,6.527806e-05
ENST00000453381,1624,0.008818838
ENST00000453381,1642,0.0023438293
ENST00000453381,1792,0.0007360981
ENST00000453381,1811,3.6791432e-06
ENST00000453381,1815,0.0005422279
ENST00000453381,1827,1.0963723e-07
ENST00000453381,1848,0.0037926591
ENST00000453381,1870,0.007833836
ENST00000453381,1893,9.533551e-09
ENST00000453381,1963,0.00012941877
ENST00000453381,1997,2.2377597e-07
ENST00000453381,2002,0.0003250594
ENST00000453744,420,0.00018586159
ENST00000453744,463,0.038000148
ENST00000453744,540,0.00047815914
ENST00000453744,560,0.046359316
ENST00000453744,630,0.14359237
ENST00000453744,638,0.0010101036
ENST00000453744,670,0.008138086
ENST00000453744,689,0.00024200199
ENST00000453744,702,0.0009408941
ENST00000453744,749,5.9955644e-05
ENST00000453744,805,3.0589726e-07
ENST00000453744,854,3.744231e-05
ENST00000453744,863,4.7367263e-05
ENST00000453744,898,1.1817541e-05
ENST00000453744,902,0.00010426253
ENST00000453744,937,0.008192887
ENST00000453744,979,1.6753313e-05
ENST00000453744,1001,0.08565392
ENST00000453744,1055,0.0049757846
ENST00000453744,1122,1.0762176e-06
ENST00000453744,1144,0.96415865
ENST00000453744,1150,0.033427402
ENST00000453744,1163,0.030067224
ENST00000453744,1185,1.549092e-05
ENST00000453744,1198,9.342834e-06
ENST00000453744,1260,0.002748886
ENST00000453744,1273,0.1882077
ENST00000453744,1279,1.2199604e-07
ENST00000453744,1298,7.2038897e-06
ENST00000453744,1445,0.19963132
ENST00000453744,1491,0.000112732756
ENST00000453744,1533,0.01355349
ENST00000453744,1573,0.0020616178
ENST00000453744,1604,4.3354168e-05
ENST00000453744,1778,1.7747533e-12
ENST00000453744,1816,2.0073807e-07
ENST00000453744,1879,0.0005893481
ENST00000453744,1958,0.0016958751
ENST00000453744,1970,0.01135144
ENST00000453744,2060,0.24444741
ENST00000453744,2069,0.0011853211
ENST00000453744,2136,0.0026661342
ENST00000453744,2166,0.00015692758
ENST00000453744,2180,7.5166895e-08
ENST00000453744,2265,0.00019904664
ENST00000453386,298,0.26661626
ENST00000453386,625,0.00059003325
ENST00000453386,730,0.0028731702
ENST00000453386,861,4.7877056e-06
ENST00000453386,869,0.0032118158
ENST00000453386,905,0.00021047026
ENST00000453386,943,0.005135197
ENST00000453386,976,0.006623944
ENST00000453386,1039,7.227268e-08
ENST00000453386,1152,0.004689428
ENST00000453386,1162,0.015037295
ENST00000453386,1228,0.001347624
ENST00000453386,1251,0.004477338
ENST00000453386,1272,4.3641092e-05
ENST00000453386,1396,2.1088355e-05
ENST00000453386,1423,1.1957787e-05
ENST00000453386,1515,8.8034014e-08
ENST00000453386,1542,3.813735e-05
ENST00000453386,1562,0.0045520477
ENST00000453386,1593,0.0049067168
ENST00000453386,1623,0.0018253487
ENST00000453386,1674,4.876025e-06
